BJD_TDB	Norm_Flux	Norm_Flux_err	Airmass	Sky_Pixel_T1	JD_UTC	tot_C_counts	X(FITS)_T1	Y(FITS)_T1	Width_T1
2457776.64817552	1.005658	0.003451	1.057305	95.264596	2457776.644317	177792.168716	510.189178	503.827875	5.420262
2457776.64968059	1.005884	0.003437	1.059720	100.560793	2457776.645822	177922.818208	510.853108	503.601601	5.328254
2457804.32057673	0.997483	0.006691	1.528502	534.188315	2457804.315764	96221.087566	523.144623	463.574942	4.968466
2457804.32277577	1.000079	0.006135	1.512189	514.087831	2457804.317963	108427.188358	524.257533	466.680745	4.876433
2457804.32497481	0.998081	0.006135	1.496314	512.610351	2457804.320162	105929.802399	524.353136	469.76167	5.090893
2457804.33158394	0.999033	0.005833	1.451118	471.511492	2457804.326771	114178.085943	526.74701	477.971453	5.014497
2457804.33378298	0.993436	0.005826	1.436871	467.955613	2457804.32897	118089.436569	527.750711	480.374231	5.202848
2457804.33599402	1.002174	0.005667	1.422930	456.896387	2457804.331181	118930.481367	528.317759	482.640138	5.028589
2457804.33820407	0.990861	0.005414	1.409357	454.183394	2457804.333391	120928.464151	528.603075	484.580128	5.133578
2457804.34040311	1.006538	0.005420	1.396211	438.472004	2457804.33559	128681.467685	529.092104	486.468272	5.496864
2457804.34261415	1.006362	0.006292	1.383343	457.145986	2457804.337801	107545.10644	529.382731	488.327924	5.267914
2457804.34481319	1.008255	0.006607	1.370878	457.484598	2457804.34	97621.866126	529.96503	490.037873	5.082726
2457804.34702424	1.000303	0.007330	1.358676	463.585619	2457804.342211	90255.637648	530.240864	491.573143	5.504899
2457804.34922328	0.999162	0.007415	1.346854	461.261313	2457804.34441	84222.654795	530.442284	492.995745	5.356582
2457804.35143332	0.990174	0.005840	1.335280	429.177203	2457804.34662	110712.36212	530.81436	493.910596	5.129306
2457804.35363236	0.996124	0.004953	1.324067	399.13453	2457804.348819	131027.060328	530.573105	495.011368	5.117138
2457804.35584340	0.990570	0.004863	1.313088	393.883286	2457804.35103	136157.16343	530.910706	495.90218	5.089405
2457804.35805445	0.993819	0.004604	1.302396	381.140499	2457804.353241	142683.169753	531.335548	496.595341	4.978232
2457804.36025349	0.993234	0.004419	1.292037	374.73175	2457804.35544	147531.192841	531.28777	497.333089	5.011651
2457804.36246353	0.985674	0.004359	1.281894	371.684992	2457804.35765	146650.347114	531.534728	497.678748	5.135701
2457804.36467457	0.991826	0.004523	1.272017	372.492868	2457804.359861	141544.488012	531.605118	498.016746	5.132097
2457804.36687361	0.981046	0.004762	1.262447	365.443134	2457804.36206	149985.360888	532.079893	498.122971	5.695624
2457804.36908466	0.983169	0.004213	1.253079	362.812163	2457804.364271	153292.827231	532.633956	498.351694	5.142762
2457804.37129470	0.984670	0.004372	1.243956	370.512025	2457804.366481	142200.680009	532.452043	498.620985	4.805633
2457804.37349474	0.977531	0.004410	1.235119	369.024979	2457804.368681	145067.62774	532.653557	498.765076	5.01742
2457804.37570478	0.981138	0.004326	1.226469	362.092151	2457804.370891	149685.916635	532.984168	498.801879	4.99554
2457804.37790382	0.980063	0.004316	1.218091	360.054326	2457804.37309	149045.45816	533.92195	498.556951	4.983792
2457804.38011487	0.977692	0.004371	1.209892	346.817043	2457804.375301	143163.423731	533.774773	498.392636	5.143259
2457804.38231391	0.979423	0.004573	1.201952	343.960309	2457804.3775	137844.179647	534.063849	498.348888	5.055105
2457804.38451295	0.973898	0.004472	1.194224	334.31016	2457804.379699	146204.331755	533.520762	498.27436	5.278511
2457804.38672399	0.984218	0.004251	1.186663	324.686199	2457804.38191	155086.800009	533.637356	498.014326	5.562632
2457804.38892303	0.981347	0.003856	1.179344	315.51901	2457804.384109	165142.168429	533.460212	497.564962	5.060448
2457804.39113308	0.977524	0.003919	1.172186	310.61654	2457804.386319	170439.251536	533.8457	497.412119	5.226838
2457804.39333312	0.970887	0.004141	1.165259	318.386543	2457804.388519	153584.595984	533.832958	497.026469	4.875846
2457804.39554316	0.969209	0.004416	1.158487	331.547034	2457804.390729	140240.874164	533.713292	496.642604	4.864896
2457804.39774220	0.971615	0.004728	1.151936	338.500783	2457804.392928	130709.809353	534.11703	495.781652	5.030436
2457804.39994124	0.979297	0.004193	1.145567	312.13246	2457804.395127	149741.873959	534.175951	495.486539	5.045461
2457804.40214028	0.973251	0.004193	1.139377	319.636847	2457804.397326	143106.507351	533.886011	495.175587	5.079371
2457804.40435132	0.978444	0.004028	1.133330	302.325551	2457804.399537	157043.464411	534.135469	494.733209	5.097139
2457804.40655037	0.977456	0.003683	1.127487	291.547435	2457804.401736	175988.050798	533.698549	494.532681	5.082746
2457804.40874941	0.980198	0.003657	1.121812	280.715751	2457804.403935	176294.251148	533.92839	494.091546	5.026869
2457804.41096045	0.981190	0.003500	1.116274	277.809931	2457804.406146	181474.344213	533.720646	493.685489	4.914913
2457804.41317049	0.972006	0.003482	1.110899	275.192393	2457804.408356	181796.981817	533.714169	493.532875	5.112303
2457804.41537053	0.976552	0.003693	1.105713	275.239013	2457804.410556	178247.444846	533.588062	493.559044	5.479897
2457804.41758057	0.980609	0.003725	1.100657	267.007879	2457804.412766	184506.554011	533.569392	493.234035	5.816838
2457804.41977961	0.972412	0.003652	1.095782	262.082494	2457804.414965	183816.976217	534.331195	492.896611	5.677546
2457804.42197866	0.978133	0.003642	1.091058	256.476813	2457804.417164	186689.621307	534.410106	492.595572	5.676408
2457804.42418970	0.973183	0.003552	1.086459	249.172979	2457804.419375	194612.596106	534.099854	492.421592	5.778135
2457804.42638874	0.972291	0.003346	1.082032	242.530122	2457804.421574	205481.113517	534.092985	492.048108	5.710056
2457804.42858778	0.970808	0.003463	1.077748	248.090888	2457804.423773	192431.786846	534.537097	491.514907	5.618663
2457804.43079882	0.971276	0.003572	1.073586	252.327261	2457804.425984	187094.378027	534.215384	491.734732	5.605741
2457804.43299786	0.966679	0.003487	1.069585	251.152087	2457804.428183	192556.913105	534.285069	491.784623	5.458689
2457804.43519690	0.970923	0.003507	1.065723	243.270894	2457804.430382	191539.123451	534.511385	491.628887	5.648345
2457804.43740795	0.967483	0.003477	1.061977	239.061136	2457804.432593	194471.4564	534.618458	491.583613	5.626356
2457804.43960699	0.973168	0.003432	1.058386	236.403891	2457804.434792	196503.817178	534.515544	491.536458	5.478799
2457804.44181703	0.966472	0.003522	1.054909	236.872762	2457804.437002	192723.257064	534.353538	491.433968	5.626643
2457804.44402807	0.972141	0.003403	1.051564	232.947006	2457804.439213	198302.757256	534.623277	491.274527	5.572395
2457804.44623911	0.976847	0.003339	1.048349	223.29788	2457804.441424	202215.298914	534.613235	491.265306	5.63232
2457804.44842615	0.974776	0.003204	1.045296	222.492857	2457804.443611	208325.369441	533.719065	491.071003	5.54639
2457804.45062519	0.982171	0.003632	1.042351	227.887956	2457804.44581	190192.819529	533.355728	490.832709	5.938445
2457804.45283623	0.984537	0.003387	1.039517	220.431537	2457804.448021	206898.392663	533.290606	490.84062	5.778983
2457804.45503527	0.988380	0.003192	1.036822	211.72029	2457804.45022	216629.273975	532.749457	490.856114	5.536288
2457804.45724631	0.989675	0.003211	1.034235	214.45101	2457804.452431	213564.470821	532.979203	490.601233	5.313442
2457804.45944535	0.997046	0.003235	1.031782	216.484667	2457804.45463	210025.146824	533.011069	491.212512	5.286773
2457804.46164440	0.997966	0.003424	1.029450	222.749756	2457804.456829	198426.112654	533.039679	491.615251	5.755134
2457804.46384344	0.990800	0.003299	1.027236	223.664899	2457804.459028	196893.696787	533.731479	491.335391	5.092479
2457804.46604248	0.997531	0.003552	1.025139	233.029892	2457804.461227	182188.618171	533.66487	491.46275	5.121742
2457804.46825352	1.000596	0.003587	1.023149	235.665297	2457804.463438	180443.824552	533.772412	491.467852	5.254722
2457804.47045256	0.994147	0.003516	1.021285	242.25415	2457804.465637	179865.549575	534.043338	491.681951	4.90952
2457804.47266260	0.991890	0.003469	1.019527	231.485798	2457804.467847	183318.648	533.671045	491.517741	5.213257
2457804.47486164	0.991251	0.003397	1.017892	227.717497	2457804.470046	190962.581164	534.305574	491.553097	5.24715
2457804.47707268	0.992672	0.003471	1.016363	230.854212	2457804.472257	186746.835633	534.769082	491.456769	5.345451
2457804.47928372	0.994787	0.003414	1.014947	220.445082	2457804.474468	192631.590141	535.853464	491.10875	5.274152
2457804.48148276	0.993140	0.003264	1.013651	215.09594	2457804.476667	202285.310743	536.148704	491.3969	5.220844
2457804.48369280	0.994141	0.003181	1.012461	206.324461	2457804.478877	210710.414411	536.456973	491.199961	5.335398
2457804.48589184	0.993274	0.003044	1.011387	202.735162	2457804.481076	218792.20103	536.451901	491.074066	5.136277
2457804.48809088	0.996221	0.003102	1.010424	202.055867	2457804.483275	215620.488521	536.168293	491.295319	5.359305
2457804.49029092	0.997123	0.003025	1.009570	196.371881	2457804.485475	221037.793453	536.605546	491.095984	5.214964
2457804.49250096	0.993876	0.003035	1.008822	199.938284	2457804.487685	218663.327339	536.305254	491.178812	5.065414
2457804.49470000	0.992959	0.003215	1.008187	207.108905	2457804.489884	201823.654102	536.739876	491.01896	5.340834
2457804.49691104	0.990368	0.003105	1.007659	205.354002	2457804.492095	209069.356265	537.200626	490.778227	5.057844
2457804.49911008	0.985443	0.003152	1.007242	207.417295	2457804.494294	203824.474725	537.291404	490.524686	5.143365
2457804.50130913	0.988337	0.003127	1.006933	202.098832	2457804.496493	209774.030033	537.613208	490.03158	5.22406
2457804.50352016	0.994298	0.003210	1.006732	201.514793	2457804.498704	210005.346168	537.078428	489.447531	5.607928
2457804.50922627	0.989562	0.003198	1.006717	197.065718	2457804.50441	209178.927177	549.411244	460.492592	5.737041
2457804.51142531	0.991950	0.003263	1.006906	198.4977	2457804.506609	211322.245374	550.15674	460.973812	5.980609
2457804.51363535	0.994059	0.003079	1.007204	194.760873	2457804.508819	215160.636286	550.536148	461.318381	5.562986
2457804.51584639	1.001989	0.003150	1.007612	192.559528	2457804.51103	214696.132875	550.317232	461.396121	5.615073
2457804.51804543	0.996571	0.003058	1.008127	193.342582	2457804.513229	213514.884318	551.057872	461.349946	5.372543
2457804.52025647	0.996784	0.003098	1.008754	196.13384	2457804.51544	213559.531292	550.622202	461.30345	5.333419
2457804.52245551	0.999280	0.003220	1.009486	196.458638	2457804.517639	203450.747539	550.512383	461.421501	5.323615
2457804.52465455	1.001453	0.003009	1.010329	186.207209	2457804.519838	215499.23746	550.685013	461.434253	5.178713
2457804.52686559	0.997643	0.003006	1.011286	186.212292	2457804.522049	216078.068759	549.880051	461.619611	5.239232
2457804.52906463	0.998216	0.003055	1.012348	183.756437	2457804.524248	211895.262369	550.017931	461.673345	5.232231
2457804.53127467	1.000599	0.003205	1.013528	191.839985	2457804.526458	193590.920429	549.603324	461.760941	5.155401
2457804.53347371	0.998479	0.003298	1.014813	194.635896	2457804.528657	191133.42455	549.045483	462.300932	5.353232
2457804.53567275	0.999924	0.003512	1.016209	198.370289	2457804.530856	182445.955422	548.332333	462.275747	5.557965
2457808.30471437	1.005256	0.004131	1.567349	473.485432	2457808.299838	217958.357403	516.722905	459.253457	5.584442
2457808.30602239	1.011751	0.004012	1.556961	472.30463	2457808.301146	216484.443945	517.864872	461.178712	5.571821
2457808.30823243	1.004314	0.003960	1.539788	465.852607	2457808.303356	217657.214606	519.486868	464.19744	5.665309
2457808.31043246	0.999619	0.003943	1.523169	451.862467	2457808.305556	220475.618725	520.933805	467.329766	5.546626
2457808.31264249	1.005137	0.003839	1.506916	441.659362	2457808.307766	220355.941282	521.927552	469.936975	5.535935
2457808.31484152	1.000547	0.003822	1.491183	430.617093	2457808.309965	222806.378715	522.44898	472.843964	5.576982
2457808.31704055	1.003637	0.003846	1.475871	434.282542	2457808.312164	222144.959658	523.622893	475.531914	5.299021
2457808.31925158	1.002919	0.003831	1.460891	429.45711	2457808.314375	221065.957128	523.647658	478.308306	5.555381
2457808.32146261	1.008699	0.004000	1.446311	415.15745	2457808.316586	221973.902274	523.903667	480.53604	5.974706
2457808.32366165	1.002972	0.004069	1.432192	406.666147	2457808.318785	223407.350873	523.679954	482.826387	6.145069
2457808.32587168	1.003290	0.003823	1.418374	402.399968	2457808.320995	225037.041604	523.530185	484.701936	5.887503
2457808.32807071	1.003304	0.003769	1.404991	400.036971	2457808.323194	225350.714678	524.212192	486.094258	5.716825
2457808.33027074	1.007359	0.003622	1.391960	390.95581	2457808.325394	225398.582178	525.050783	487.804458	5.295952
2457808.33248077	1.001351	0.003476	1.379204	370.845737	2457808.327604	227131.719115	525.394296	489.58295	5.206238
2457808.33469180	1.002755	0.003474	1.366783	363.771439	2457808.329815	228167.714793	524.382041	491.027692	5.112477
2457808.33689083	1.012461	0.003510	1.354750	360.711015	2457808.332014	228794.167592	525.114376	492.203924	5.276477
2457808.33910186	1.008949	0.003485	1.342970	351.231893	2457808.334225	229437.981087	525.261672	492.795849	5.228653
2457808.34131190	1.001484	0.003480	1.331497	352.933013	2457808.336435	230102.900794	525.739981	493.483445	5.314675
2457808.34351093	1.005681	0.003385	1.320382	349.309369	2457808.338634	229637.966243	525.874947	494.596122	5.057121
2457808.34572196	1.001665	0.003448	1.309500	335.02805	2457808.340845	231642.445993	525.816434	495.265342	5.240777
2457808.34793299	1.010302	0.003410	1.298901	322.601156	2457808.343056	232287.798016	525.63969	495.661399	5.280943
2457808.35013202	1.009365	0.003299	1.288633	314.162478	2457808.345255	235032.08439	525.551322	496.323899	4.978779
2457808.35234205	1.000512	0.003252	1.278579	316.071873	2457808.347465	236626.912732	526.345938	496.520398	4.935201
2457808.35454108	1.000817	0.003310	1.268839	315.793191	2457808.349664	236378.514929	526.505817	497.015211	5.026344
2457808.35675211	0.995763	0.003317	1.259303	311.384299	2457808.351875	236466.588163	526.46609	497.021564	5.167814
2457808.35896315	0.993573	0.003386	1.250017	313.280949	2457808.354086	234106.3069	527.051647	497.455881	5.41643
2457808.36116218	0.991030	0.003297	1.241021	308.776312	2457808.356285	234943.369894	526.42985	497.363636	5.156425
2457808.36336121	0.986010	0.003240	1.232261	307.542977	2457808.358484	236007.766934	527.098976	497.451358	5.027525
2457808.36557124	0.986705	0.003265	1.223687	305.464339	2457808.360694	236131.671476	526.514289	497.185878	5.124883
2457808.36777127	0.986346	0.003295	1.215382	300.372013	2457808.362894	237275.469135	527.065891	496.919044	5.245947
2457808.36997030	0.981222	0.003331	1.207297	297.505812	2457808.365093	236665.092216	526.3790	496.777741	5.35052
2457808.37218033	0.984060	0.003266	1.199385	291.682297	2457808.367303	237212.606139	526.651156	496.472319	5.302156
2457808.37437936	0.982269	0.003245	1.191725	286.79481	2457808.369502	237331.006505	527.287819	496.16798	5.274441
2457808.37659039	0.985596	0.003378	1.184232	285.267837	2457808.371713	236584.574919	526.757947	495.625971	5.655924
2457808.37878942	0.984722	0.003127	1.176978	276.650134	2457808.373912	238937.982944	527.119264	495.378389	5.042315
2457808.38098845	0.983919	0.003632	1.169921	271.520613	2457808.376111	207930.185318	527.516132	495.528625	5.402434
2457808.38318748	0.979289	0.003090	1.163056	272.691927	2457808.37831	240458.520389	528.276475	495.258292	4.933048
2457808.38539852	0.973242	0.003053	1.156345	264.038803	2457808.380521	242271.107198	529.275736	494.521913	4.891504
2457808.38759755	0.978725	0.003126	1.149854	265.054413	2457808.38272	241204.279688	530.422512	493.907785	5.008774
2457808.38980858	0.978673	0.003063	1.143511	258.450347	2457808.384931	240898.107795	531.308219	493.546045	5.051237
2457808.39199561	0.977435	0.003160	1.137410	262.718896	2457808.387118	239629.179754	531.266188	493.355856	5.357547
2457808.39420664	0.976669	0.003159	1.131419	256.39921	2457808.389329	241033.537206	532.038963	492.593461	5.284313
2457808.39640567	0.978611	0.003146	1.125631	257.12766	2457808.391528	241434.132344	531.914123	492.077825	5.179663
2457808.39860470	0.980504	0.003107	1.120010	249.263305	2457808.393727	241957.120741	532.096376	491.541663	5.16911
2457808.40080373	0.983319	0.003056	1.114553	247.790503	2457808.395926	240903.209849	532.283264	491.2226	5.056727
2457808.40300276	0.983175	0.003019	1.109257	241.743678	2457808.398125	241886.486364	531.895552	490.998099	4.937565
2457808.40520179	0.981177	0.003037	1.104120	237.533291	2457808.400324	242567.972332	531.422145	490.392838	5.150703
2457808.40741282	0.990247	0.003010	1.099113	234.120577	2457808.402535	243295.233966	531.795174	489.491298	4.865741
2457808.40961185	0.989553	0.002999	1.094285	232.36403	2457808.404734	242649.125883	531.176122	489.195332	5.024981
2457808.41182188	0.991975	0.003078	1.089584	230.262289	2457808.406944	242920.039741	531.074494	488.728959	5.095338
2457808.41402191	0.988895	0.003082	1.085056	229.754385	2457808.409144	243443.014882	531.083761	488.245116	5.170849
2457808.41623194	0.988727	0.003101	1.080652	225.969284	2457808.411354	237885.996758	531.316331	487.766092	5.166342
2457808.41843097	0.986749	0.003016	1.076414	222.8374	2457808.413553	245661.328443	531.767393	487.443283	5.115619
2457808.42063000	0.986723	0.002957	1.072317	224.367581	2457808.415752	246455.83374	531.183557	487.227801	4.748145
2457808.42284103	0.986871	0.002898	1.068340	223.94601	2457808.417963	245114.410794	530.804358	487.631762	4.754921
2457808.42504006	0.983860	0.003097	1.064521	227.209558	2457808.420162	241957.26419	529.98195	488.019693	5.29992
2457808.42725109	0.986614	0.003148	1.060819	226.347551	2457808.422373	242913.854064	529.283009	487.968984	5.512867
2457808.42945012	0.980893	0.003089	1.057269	226.336245	2457808.424572	244718.383719	529.01184	488.033751	5.405103
2457808.43164915	0.983672	0.003077	1.053852	222.848217	2457808.426771	246548.373875	528.612951	487.634921	5.274859
2457808.43385918	0.985158	0.003055	1.050548	217.039379	2457808.428981	245836.300728	528.729411	487.722572	5.389098
2457808.43605922	0.984856	0.003056	1.047390	216.425066	2457808.431181	246126.885938	528.87624	487.640967	5.347365
2457808.43826925	0.986903	0.003060	1.044344	216.958968	2457808.433391	245139.311067	528.427156	487.279557	5.397312
2457808.44046828	0.996541	0.003113	1.041440	221.098559	2457808.43559	244168.617959	527.609455	486.82132	5.417795
2457808.44266730	1.003668	0.003420	1.038660	218.434032	2457808.437789	243143.603998	526.873377	487.144602	6.476256
2457808.44486633	1.001628	0.003301	1.036002	215.752994	2457808.439988	244824.320757	527.9093	487.134694	6.097538
2457808.44707737	0.998523	0.003330	1.033453	215.69821	2457808.442199	242349.266532	527.078527	486.762757	6.127225
2457808.44928839	1.002412	0.003249	1.031026	211.855162	2457808.44441	242923.23858	527.324982	486.174556	5.874302
2457808.45148742	1.003390	0.003131	1.028732	211.411725	2457808.446609	244907.36566	527.385106	486.251771	5.532493
2457808.45368645	1.005544	0.003253	1.026555	211.811158	2457808.448808	243509.650057	527.051834	486.271438	5.938501
2457808.45588548	1.005274	0.003393	1.024496	210.168282	2457808.451007	241223.72269	527.049365	486.958706	6.596153
2457808.45808451	1.003577	0.003874	1.022553	210.066098	2457808.453206	216401.609585	526.931641	485.054644	6.425226
2457808.46029554	1.000269	0.003222	1.020715	208.325902	2457808.455417	246467.229352	526.94249	484.739385	5.803609
2457808.46250557	1.001250	0.003048	1.018994	206.151615	2457808.457627	246365.111826	528.267657	484.832838	5.347582
2457808.46470460	0.998957	0.003032	1.017395	206.195979	2457808.459826	245114.323677	529.613013	485.070143	5.294841
2457808.46690363	0.998926	0.003169	1.015910	200.605413	2457808.462025	246194.711763	531.15453	485.38519	5.760753
2457808.46911466	0.996679	0.003019	1.014530	199.143405	2457808.464236	249556.166023	532.51387	484.594298	5.116185
2457808.47131369	1.002971	0.003023	1.013268	199.865572	2457808.466435	245699.933101	534.324141	484.382803	5.322456
2457808.47351272	1.004347	0.003092	1.012118	200.990957	2457808.468634	244695.471675	535.45609	484.508872	5.432966
2457808.47572375	1.003179	0.003100	1.011074	204.106844	2457808.470845	244493.925234	536.670456	484.461178	5.324967
2457808.47792278	1.008824	0.003096	1.010145	200.967551	2457808.473044	242830.389853	536.839221	484.446247	5.515802
2457808.48013381	1.005701	0.003063	1.009321	196.517311	2457808.475255	244296.222039	537.115969	484.047543	5.511797
2457808.48233284	1.005244	0.003024	1.008612	198.173941	2457808.477454	244785.456435	537.800452	483.833368	5.230756
2457808.48453187	1.004320	0.003119	1.008011	199.296719	2457808.479653	243976.063949	538.911238	484.047829	5.607208
2457808.48673090	0.997512	0.003051	1.007519	198.574189	2457808.481852	244788.657167	538.751851	483.524031	5.485757
2457808.48894093	1.007811	0.003067	1.007134	198.070947	2457808.484062	241590.624356	540.363859	483.272997	5.37977
2457808.49114096	1.002182	0.003015	1.006859	191.74367	2457808.486262	242934.328827	540.826353	483.601086	5.305134
2457808.49335099	1.004603	0.003135	1.006692	191.30953	2457808.488472	241833.649889	540.667834	482.799218	5.765208
2457869.39219703	1.001980	0.002758	1.054689	170.089797	2457869.388727	305896.648498	587.120254	672.124195	7.159723
2457869.39359695	1.001375	0.002743	1.056870	167.337395	2457869.390127	306382.097135	587.325482	671.947807	7.005251
2457869.39498587	0.996435	0.002732	1.059086	167.696855	2457869.391516	307703.534236	587.38349	671.432052	6.944082
2457869.39638679	1.002974	0.002758	1.061375	165.956931	2457869.392917	307415.915088	586.379755	670.731181	7.088023
2457869.39777572	1.001623	0.002785	1.063698	163.690892	2457869.394306	306699.947453	585.206508	671.102631	7.308589
2457869.39917564	1.003326	0.002743	1.066095	162.292014	2457869.395706	304909.260285	584.81336	671.789188	7.12027
2457869.40056456	1.004820	0.002782	1.068527	160.191788	2457869.397095	305152.8344	585.275812	671.291773	7.260939
2457869.40196449	1.005217	0.002767	1.071034	163.333172	2457869.398495	303936.713867	584.672081	671.755994	7.167623
2457869.40433736	0.996172	0.002826	1.075411	161.309498	2457869.400868	304433.247941	583.417036	672.522811	7.442136
2457869.40573828	0.999220	0.002802	1.078071	165.622553	2457869.402269	304529.679277	582.983018	672.829109	7.048511
2457869.40713820	0.993809	0.002835	1.080789	167.132995	2457869.403669	303309.761586	582.726475	671.840894	7.306684
2457869.40852713	0.995057	0.002811	1.083542	166.715324	2457869.405058	305182.63417	582.454499	671.415775	7.119166
2457869.40992705	1.001895	0.002793	1.086377	160.675038	2457869.406458	303146.056741	582.682791	671.085764	7.312208
2457869.41131597	0.996313	0.002723	1.089246	159.609775	2457869.407847	305734.850878	582.56081	670.547286	6.867144
2457869.41271689	0.992512	0.002767	1.092200	159.222035	2457869.409248	304372.552333	581.871717	670.44482	7.189535
2457869.41410582	0.991400	0.002701	1.095189	158.676924	2457869.410637	303931.427757	581.911583	670.455314	6.884076
2457869.41550574	0.993611	0.002706	1.098264	156.161588	2457869.412037	302333.364559	582.013236	669.986246	6.838301
2457869.41689466	0.991577	0.002712	1.101374	160.478514	2457869.413426	303365.215902	581.738132	669.4145	6.931074
2457869.41829459	0.987474	0.002686	1.104573	158.664955	2457869.414826	304883.82059	581.374779	669.859437	6.815293
2457869.41968351	0.986002	0.002712	1.107808	159.940468	2457869.416215	303397.177801	580.890256	669.850431	6.858474
2457869.42108443	0.987134	0.002730	1.111133	155.648699	2457869.417616	304853.161838	579.729777	670.166923	7.121529
2457869.42248436	0.988396	0.002677	1.114524	155.56432	2457869.419016	304305.467386	579.380358	670.263891	6.760182
2457869.42387328	0.986750	0.002708	1.117950	155.909729	2457869.420405	302736.004781	578.912523	670.447773	6.95709
2457869.42527420	0.988775	0.002699	1.121471	153.276987	2457869.421806	302451.950085	579.010346	670.919834	7.022145
2457869.42666213	0.992718	0.002706	1.125029	152.228712	2457869.423194	302191.977691	578.360238	670.972433	6.956122
2457869.42806305	0.985133	0.002664	1.128685	151.812566	2457869.424595	302294.326414	578.379271	670.845548	6.771909
2457869.42945197	0.990983	0.002692	1.132377	150.127112	2457869.425984	300346.187851	577.373057	670.398296	6.855744
2457869.43085189	0.994968	0.002679	1.136170	150.858034	2457869.427384	300191.189307	577.178214	670.448115	6.74859
2457869.43224082	0.991329	0.002706	1.140000	151.714223	2457869.428773	300437.379409	577.164146	670.475275	6.958774
2457869.43364174	0.985916	0.002734	1.143933	152.153769	2457869.430174	299910.13409	576.916574	670.330691	7.169109
2457869.43502966	0.987731	0.002727	1.147905	149.773806	2457869.431562	302324.389245	576.655077	670.015252	7.135045
2457869.43643059	0.983715	0.002677	1.151982	152.120002	2457869.432963	303558.293825	576.185883	670.027988	6.948361
2457869.43781951	0.986535	0.002738	1.156099	150.722935	2457869.434352	301890.965046	574.694921	669.73567	7.187098
2457869.43921943	0.986291	0.002719	1.160324	149.897455	2457869.435752	302900.004638	575.632212	670.136814	7.05883
2457869.44060836	0.985148	0.002802	1.164589	151.676264	2457869.437141	304286.245289	574.311688	669.917229	7.473654
2457869.44200928	0.980626	0.002681	1.168965	149.590985	2457869.438542	303519.042282	574.776765	669.474231	7.027332
2457869.44340920	0.974844	0.002708	1.173420	150.639495	2457869.439942	303635.498596	575.007246	669.51146	7.255042
2457869.44479812	0.974780	0.002747	1.177915	150.802995	2457869.441331	303303.547301	574.252008	668.911335	7.465687
2457869.44619805	0.971702	0.002864	1.182528	151.595774	2457869.442731	300548.60745	574.076199	668.560944	8.002596
2457869.44758697	0.976540	0.002945	1.187182	152.076613	2457869.44412	297588.929405	573.505757	668.762017	8.332889
2457869.44898789	0.975217	0.002855	1.191957	153.183316	2457869.445521	299472.909679	573.773798	668.557997	7.928619
2457869.45037682	0.971723	0.002782	1.196774	152.965798	2457869.44691	300491.775384	573.621234	668.638956	7.493415
2457869.45177674	0.969101	0.002769	1.201716	150.844557	2457869.44831	301159.074061	573.507499	668.799403	7.59462
2457869.45316566	0.974530	0.002743	1.206701	150.995258	2457869.449699	299896.562368	573.885269	669.036625	7.339549
2457869.45456658	0.970804	0.002734	1.211815	152.274657	2457869.4511	302300.441679	573.772896	669.217305	7.360255
2457869.45595451	0.976081	0.002774	1.216973	150.085915	2457869.452488	300741.804103	573.625177	669.014333	7.393659
2457869.45735543	0.977999	0.002800	1.222263	153.139551	2457869.453889	300397.0711	573.676495	668.801945	7.546987
2457869.45874435	0.975471	0.002785	1.227599	151.195783	2457869.455278	300386.784136	573.878851	668.446525	7.373499
2457869.46014428	0.979921	0.002752	1.233071	153.256452	2457869.456678	297726.584842	574.071657	668.417224	7.338381
2457869.46153320	0.980852	0.002714	1.238590	151.943774	2457869.458067	299253.859033	573.791049	668.384002	6.984917
2457869.46293412	0.975127	0.002648	1.244249	154.140141	2457869.459468	299054.967996	573.634575	668.636748	6.618136
2457869.46433404	0.986875	0.002752	1.250005	153.094168	2457869.460868	296874.231627	573.41501	668.78575	7.101926
2457869.46572297	0.976568	0.002734	1.255810	153.169693	2457869.462257	299011.836902	571.704131	668.888802	7.104412
2457869.46712289	0.981076	0.002697	1.261762	153.202028	2457869.463657	298661.357858	571.47525	668.33204	6.934344
2457869.46851181	0.984165	0.002699	1.267765	150.959184	2457869.465046	298166.345885	571.040126	668.030192	6.947821
2457869.46990074	0.981929	0.002703	1.273868	151.963449	2457869.466435	299446.15056	570.904605	667.892074	6.899167
2457869.47130166	0.982500	0.002681	1.280126	152.522529	2457869.467836	300273.313962	571.577724	667.251043	6.704919
2457869.47269058	0.982028	0.002782	1.286437	154.255851	2457869.469225	296344.761456	571.411372	666.807049	7.021535
2457869.47409050	0.987044	0.002585	1.292908	150.470548	2457869.470625	298841.666153	572.361396	667.245316	5.911378
2457869.47547943	0.983829	0.002613	1.299433	151.221361	2457869.472014	298415.881094	572.070896	667.596638	6.086686
2457869.47687935	0.987097	0.002727	1.306123	149.790286	2457869.473414	299378.188401	571.413561	668.007041	6.666215
2457869.47826827	0.988003	0.002651	1.312870	152.059387	2457869.474803	295559.529535	569.912819	667.698188	6.434657
2457869.47966920	0.984810	0.002706	1.319787	153.342186	2457869.476204	298327.095465	569.972383	667.412178	6.545507
2457869.48105812	0.987571	0.002611	1.326762	151.720401	2457869.477593	296309.231854	569.099986	667.697566	6.104032
